7 3.341190e-02 4.160397e-03 1.739222e+01 3.236642e-02 -4.050720e-01 1.157349e-02 -1.157349e-02 1.483639e+00 3.894304e+01 4.058235e+01 4.051851e-01 4.069099e-01 2 2537 2220 2664
15 6.654074e-02 4.129051e-03 1.948872e+01 6.445864e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.494902e+00 4.079623e+01 4.117003e+01 3.795742e-01 3.765968e-01 2 2825 2472 2840
23 9.950127e-02 4.113860e-03 1.974038e+01 9.638781e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.500422e+00 4.132465e+01 4.170163e+01 3.808560e-01 3.772330e-01 2 2857 2500 2856
25 1.077243e-01 4.110751e-03 5.215240e+00 1.043536e-01 -4.050720e-01 1.157349e-02 1.157349e-02 1.501557e+00 4.180743e+01 4.180741e+01 4.077358e-01 4.077361e-01 2 2873 2514 2864
7 3.341190e-02 4.160397e-03 1.725177e+01 3.236642e-02 -4.050720e-01 1.157349e-02 -1.157349e-02 1.483639e+00 3.894304e+01 4.058235e+01 4.051851e-01 4.069099e-01 2 2537 2220 2664
15 6.654074e-02 4.129051e-03 1.925885e+01 6.445864e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.494902e+00 4.079623e+01 4.117003e+01 3.795742e-01 3.765968e-01 2 2825 2472 2840
23 9.950127e-02 4.113860e-03 1.960189e+01 9.638781e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.500422e+00 4.132465e+01 4.170163e+01 3.808560e-01 3.772330e-01 2 2857 2500 2856
25 1.077243e-01 4.110751e-03 5.194049e+00 1.043536e-01 -4.050720e-01 1.157349e-02 1.157349e-02 1.501557e+00 4.180743e+01 4.180741e+01 4.077358e-01 4.077361e-01 2 2873 2514 2864
7 3.341190e-02 4.160397e-03 2.614554e+01 3.236642e-02 -4.050720e-01 1.157349e-02 -1.157349e-02 1.483639e+00 3.894304e+01 4.058235e+01 4.051851e-01 4.069099e-01 2 2537 2220 2664
15 6.654074e-02 4.129051e-03 2.861514e+01 6.445864e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.494902e+00 4.079623e+01 4.117003e+01 3.795742e-01 3.765968e-01 2 2825 2472 2840
23 9.950127e-02 4.113860e-03 2.889128e+01 9.638781e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.500422e+00 4.132465e+01 4.170163e+01 3.808560e-01 3.772330e-01 2 2857 2500 2856
25 1.077243e-01 4.110751e-03 7.514521e+00 1.043536e-01 -4.050720e-01 1.157349e-02 1.157349e-02 1.501557e+00 4.180743e+01 4.180741e+01 4.077358e-01 4.077361e-01 2 2873 2514 2864
7 3.341190e-02 4.160397e-03 1.711699e+01 3.236642e-02 -4.050720e-01 1.157349e-02 -1.157349e-02 1.483639e+00 3.894304e+01 4.058235e+01 4.051851e-01 4.069099e-01 2 2537 2220 2664
15 6.654074e-02 4.129051e-03 1.918886e+01 6.445864e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.494902e+00 4.079623e+01 4.117003e+01 3.795742e-01 3.765968e-01 2 2825 2472 2840
23 9.950127e-02 4.113860e-03 1.950713e+01 9.638781e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.500422e+00 4.132465e+01 4.170163e+01 3.808560e-01 3.772330e-01 2 2857 2500 2856
25 1.077243e-01 4.110751e-03 5.146925e+00 1.043536e-01 -4.050720e-01 1.157349e-02 1.157349e-02 1.501557e+00 4.180743e+01 4.180741e+01 4.077358e-01 4.077361e-01 2 2873 2514 2864
7 3.341190e-02 4.160397e-03 2.572686e+01 3.236642e-02 -4.050720e-01 1.157349e-02 -1.157349e-02 1.483639e+00 3.894304e+01 4.058235e+01 4.051851e-01 4.069099e-01 2 2537 2220 2664
15 6.654074e-02 4.129051e-03 2.825574e+01 6.445864e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.494902e+00 4.079623e+01 4.117003e+01 3.795742e-01 3.765968e-01 2 2825 2472 2840
23 9.950127e-02 4.113860e-03 2.859126e+01 9.638781e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.500422e+00 4.132465e+01 4.170163e+01 3.808560e-01 3.772330e-01 2 2857 2500 2856
25 1.077243e-01 4.110751e-03 7.379998e+00 1.043536e-01 -4.050720e-01 1.157349e-02 1.157349e-02 1.501557e+00 4.180743e+01 4.180741e+01 4.077358e-01 4.077361e-01 2 2873 2514 2864
7 3.341190e-02 4.160397e-03 3.515553e+01 3.236642e-02 -4.050720e-01 1.157349e-02 -1.157349e-02 1.483639e+00 3.891820e+01 4.058258e+01 3.910392e-01 3.957295e-01 2 2537 2220 2664
15 6.654074e-02 4.129051e-03 3.884527e+01 6.445864e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.494902e+00 3.996846e+01 4.117008e+01 3.707983e-01 3.654147e-01 2 2825 2472 2840
23 9.950127e-02 4.113860e-03 3.936007e+01 9.638781e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.500422e+00 4.049047e+01 4.170166e+01 3.711413e-01 3.660374e-01 2 2857 2500 2856
25 1.077243e-01 4.110751e-03 1.012282e+01 1.043536e-01 -4.050720e-01 1.157349e-02 1.157349e-02 1.501557e+00 4.180602e+01 4.180602e+01 3.975606e-01 3.975609e-01 2 2873 2514 2864
7 3.341190e-02 4.160397e-03 2.238091e+01 3.236642e-02 -4.050720e-01 1.157349e-02 -1.157349e-02 1.483639e+00 3.891820e+01 4.058258e+01 3.910392e-01 3.957295e-01 2 2537 2220 2664
15 6.654074e-02 4.129051e-03 2.496511e+01 6.445864e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.494902e+00 3.996846e+01 4.117008e+01 3.707983e-01 3.654147e-01 2 2825 2472 2840
23 9.950127e-02 4.113860e-03 2.523498e+01 9.638781e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.500422e+00 4.049047e+01 4.170166e+01 3.711413e-01 3.660374e-01 2 2857 2500 2856
25 1.077243e-01 4.110751e-03 6.743195e+00 1.043536e-01 -4.050720e-01 1.157349e-02 1.157349e-02 1.501557e+00 4.180602e+01 4.180602e+01 3.975606e-01 3.975609e-01 2 2873 2514 2864
7 3.341191e-02 4.160401e-03 9.240354e+00 3.236643e-02 -4.050720e-01 1.157349e-02 3.472046e-02 1.483637e+00 4.058235e+01 3.894304e+01 4.069099e-01 4.051852e-01 2 2537 2220 2664
15 6.654075e-02 4.129051e-03 1.096629e+01 6.445864e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.494902e+00 4.079623e+01 4.117003e+01 3.795742e-01 3.765968e-01 2 2825 2472 2840
23 9.950128e-02 4.113860e-03 1.119278e+01 9.638782e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.500422e+00 4.132465e+01 4.170163e+01 3.808560e-01 3.772330e-01 2 2857 2500 2856
25 1.077243e-01 4.110751e-03 3.436564e+00 1.043536e-01 -4.050720e-01 1.157349e-02 1.157349e-02 1.501557e+00 4.180743e+01 4.180741e+01 4.077358e-01 4.077361e-01 2 2873 2514 2864
7 3.341190e-02 4.160397e-03 4.354062e+01 3.236642e-02 -4.050720e-01 1.157349e-02 -1.157349e-02 1.483639e+00 3.891820e+01 4.058258e+01 3.910392e-01 3.957295e-01 2 2537 2220 2664
15 6.654074e-02 4.129051e-03 4.864726e+01 6.445864e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.494902e+00 3.996846e+01 4.117008e+01 3.707983e-01 3.654147e-01 2 2825 2472 2840
7 3.341191e-02 4.160401e-03 5.326057e+00 3.236643e-02 -4.050720e-01 1.157349e-02 3.472046e-02 1.483637e+00 4.058235e+01 3.894304e+01 4.069099e-01 4.051852e-01 2 2537 2220 2664
15 6.654075e-02 4.129051e-03 6.296487e+00 6.445864e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.494902e+00 4.079623e+01 4.117003e+01 3.795742e-01 3.765968e-01 2 2825 2472 2840
23 9.950128e-02 4.113860e-03 6.508616e+00 9.638782e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.500422e+00 4.132465e+01 4.170163e+01 3.808560e-01 3.772330e-01 2 2857 2500 2856
25 1.077243e-01 4.110751e-03 1.986278e+00 1.043536e-01 -4.050720e-01 1.157349e-02 1.157349e-02 1.501557e+00 4.180743e+01 4.180741e+01 4.077358e-01 4.077361e-01 2 2873 2514 2864
23 9.950127e-02 4.113860e-03 4.849903e+01 9.638781e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.500422e+00 4.049047e+01 4.170166e+01 3.711413e-01 3.660374e-01 2 2857 2500 2856
25 1.077243e-01 4.110751e-03 1.317833e+01 1.043536e-01 -4.050720e-01 1.157349e-02 1.157349e-02 1.501557e+00 4.180602e+01 4.180602e+01 3.975606e-01 3.975609e-01 2 2873 2514 2864
7 3.341190e-02 4.160397e-03 2.292541e+01 3.236642e-02 -4.050720e-01 1.157349e-02 -1.157349e-02 1.483639e+00 3.891820e+01 4.058258e+01 3.910392e-01 3.957295e-01 2 2537 2220 2664
15 6.654074e-02 4.129051e-03 2.525110e+01 6.445864e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.494902e+00 3.996846e+01 4.117008e+01 3.707983e-01 3.654147e-01 2 2825 2472 2840
23 9.950127e-02 4.113860e-03 2.524066e+01 9.638781e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.500422e+00 4.049047e+01 4.170166e+01 3.711413e-01 3.660374e-01 2 2857 2500 2856
25 1.077243e-01 4.110751e-03 6.742612e+00 1.043536e-01 -4.050720e-01 1.157349e-02 1.157349e-02 1.501557e+00 4.180602e+01 4.180602e+01 3.975606e-01 3.975609e-01 2 2873 2514 2864
7 3.341191e-02 4.160401e-03 8.743759e+00 3.236643e-02 -4.050720e-01 1.157349e-02 3.472046e-02 1.483637e+00 4.058235e+01 3.894304e+01 4.069099e-01 4.051852e-01 2 2537 2220 2664
15 6.654075e-02 4.129051e-03 1.023114e+01 6.445864e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.494902e+00 4.079623e+01 4.117003e+01 3.795742e-01 3.765968e-01 2 2825 2472 2840
23 9.950128e-02 4.113860e-03 1.093558e+01 9.638782e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.500422e+00 4.132465e+01 4.170163e+01 3.808560e-01 3.772330e-01 2 2857 2500 2856
25 1.077243e-01 4.110751e-03 3.188959e+00 1.043536e-01 -4.050720e-01 1.157349e-02 1.157349e-02 1.501557e+00 4.180743e+01 4.180741e+01 4.077358e-01 4.077361e-01 2 2873 2514 2864
7 3.341191e-02 4.160401e-03 8.912116e+00 3.236643e-02 -4.050720e-01 1.157349e-02 3.472046e-02 1.483637e+00 4.058235e+01 3.894304e+01 4.069099e-01 4.051852e-01 2 2537 2220 2664
15 6.654075e-02 4.129051e-03 1.074295e+01 6.445864e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.494902e+00 4.079623e+01 4.117003e+01 3.795742e-01 3.765968e-01 2 2825 2472 2840
23 9.950128e-02 4.113860e-03 1.120936e+01 9.638782e-02 -4.050720e-01 -1.157349e-02 -1.157349e-02 1.500422e+00 4.132465e+01 4.170163e+01 3.808560e-01 3.772330e-01 2 2857 2500 2856
25 1.077243e-01 4.110751e-03 3.420123e+00 1.043536e-01 -4.050720e-01 1.157349e-02 1.157349e-02 1.501557e+00 4.180743e+01 4.180741e+01 4.077358e-01 4.077361e-01 2 2873 2514 2864
